region,region_std,year,production,area_total,temp_annual_mean,prec_annual_sum,temp_grow_mean,prec_grow_sum,prec_winter_sum,temp_annual_lag1,prec_annual_lag1,temp_grow_lag1,prec_grow_lag1
Воронежская область,Воронежская область,2016,4817300.0,1436.764,8.370183,699.2506684745418,17.497116,382.4701487068677,318.2026318038391,8.669676,519.5547367537628,17.621979,256.1306041431098
Воронежская область,Воронежская область,2017,5663900.0,1486.684,8.185024,630.0893711208803,16.494131,296.23703245045465,250.69486102115695,8.370183,699.2506684745418,17.497116,382.4701487068677
Воронежская область,Воронежская область,2018,4764100.0,1464.873,7.703819,577.0334422201772,17.895845,266.3153518688265,311.6873291308344,8.185024,630.0893711208803,16.494131,296.23703245045465
Воронежская область,Воронежская область,2019,5178000.0,1508.162,8.847886,546.9770692983365,17.19164,300.3478218982303,235.3279902045903,7.703819,577.0334422201772,17.895845,266.3153518688265
Воронежская область,Воронежская область,2020,6167200.0,1584.411,9.582385,437.0618191909208,17.430382,202.92790024958518,195.3080202334337,8.847886,546.9770692983365,17.19164,300.3478218982303
Воронежская область,Воронежская область,2021,4294200.0,1401.451,8.492623,609.283766421887,17.967333,346.1561727995786,223.6335660007924,9.582385,437.0618191909208,17.430382,202.92790024958518
Воронежская область,Воронежская область,2022,6906700.0,1619.73901,8.365586,614.7933584299292,17.126205,301.2330748469851,282.7439598382688,8.492623,609.283766421887,17.967333,346.1561727995786
Воронежская область,Воронежская область,2023,6280600.0,1466.43305,8.796224,362.6493249354746,17.100546,136.82453853740367,138.2967895432565,8.365586,614.7933584299292,17.126205,301.2330748469851
Забайкальский край,Забайкальский край,2007,168200.0,193.746,-1.4737598,498.93335457411456,11.084934,427.6125433529837,30.47003760178839,,,,
Забайкальский край,Забайкальский край,2008,212310.0,178.414,-2.2159314,595.26524168554,10.330926,501.4875631773445,40.89076699209454,-1.4737598,498.93335457411456,11.084934,427.6125433529837
Забайкальский край,Забайкальский край,2009,268506.0,180.853,-3.8945885,584.1458720713284,9.997776,510.1736931332165,52.445799146310875,-2.2159314,595.26524168554,10.330926,501.4875631773445
Забайкальский край,Забайкальский край,2010,138300.0,152.38,-4.124141,488.7882829103901,9.998732,401.00938328146765,59.50259956985759,-3.8945885,584.1458720713284,9.997776,510.1736931332165
Забайкальский край,Забайкальский край,2011,114000.0,155.766,-2.4473221,461.74821160600925,10.482954,401.1980953654412,52.74128209044037,-4.124141,488.7882829103901,9.998732,401.00938328146765
Забайкальский край,Забайкальский край,2012,213200.0,143.236,-4.305079,646.1366852531227,9.8922825,570.7502676613965,40.26173288646971,-2.4473221,461.74821160600925,10.482954,401.1980953654412
Забайкальский край,Забайкальский край,2013,167300.0,142.511,-3.5375175,556.6614863978383,9.096767,490.9298257812103,55.10391766954116,-4.305079,646.1366852531227,9.8922825,570.7502676613965
Забайкальский край,Забайкальский край,2014,211200.0,144.053,-2.383455,472.7759415835128,10.861955,408.26540340681214,37.914440172149824,-3.5375175,556.6614863978383,9.096767,490.9298257812103
Забайкальский край,Забайкальский край,2015,62800.0,140.472,-2.0970871,459.53243126599796,10.61154,378.5063653073325,44.381188308403146,-2.383455,472.7759415835128,10.861955,408.26540340681214
Забайкальский край,Забайкальский край,2016,80100.0,132.59,-3.2934535,513.8844345052713,10.012905,440.710859599837,60.8864389234092,-2.0970871,459.53243126599796,10.61154,378.5063653073325
Забайкальский край,Забайкальский край,2017,108200.0,126.083,-2.3300552,504.5060177777519,10.518725,451.4939107432233,34.43948854631726,-3.2934535,513.8844345052713,10.012905,440.710859599837
Забайкальский край,Забайкальский край,2018,177100.0,122.783,-2.768761,587.034740257011,10.587157,508.85120797619953,49.939331147479564,-2.3300552,504.5060177777519,10.518725,451.4939107432233
Забайкальский край,Забайкальский край,2019,109700.0,119.701,-2.3965123,443.7826115116059,10.61696,376.72041724253154,40.74702794390416,-2.768761,587.034740257011,10.587157,508.85120797619953
Забайкальский край,Забайкальский край,2020,110600.0,112.022,-1.5906614,568.6982370950162,10.76131,490.1535934098188,49.077243592669795,-2.3965123,443.7826115116059,10.61696,376.72041724253154
Забайкальский край,Забайкальский край,2021,162000.0,115.299,-2.6746235,681.3318964863962,9.687455,597.1633712584132,63.063957526393736,-1.5906614,568.6982370950162,10.76131,490.1535934098188
Забайкальский край,Забайкальский край,2022,171700.0,122.79699,-2.9839509,532.6090759339311,9.942727,483.0658298666207,47.12410573442696,-2.6746235,681.3318964863962,9.687455,597.1633712584132
Забайкальский край,Забайкальский край,2023,174000.0,117.1791,-2.4765794,249.57399529376426,9.871962,210.97434920985833,30.453204312371984,-2.9839509,532.6090759339311,9.942727,483.0658298666207
Ивановская область,Ивановская область,2007,111060.0,66.568,5.685966,657.5484418150405,14.283828,339.772085042067,148.31153988334495,,,,
Ивановская область,Ивановская область,2008,100940.0,72.692,6.0519233,856.6839001413801,13.028333,525.6732543559142,277.0671603263264,5.685966,657.5484418150405,14.283828,339.772085042067
Ивановская область,Ивановская область,2009,130348.4,68.367,5.0519547,656.3987356699688,13.520439,291.4185038408763,221.91568065562717,6.0519233,856.6839001413801,13.028333,525.6732543559142
Ивановская область,Ивановская область,2010,81800.0,67.542,4.9583592,635.5142698889887,16.29301,332.7485344546781,210.08934752588542,5.0519547,656.3987356699688,13.520439,291.4185038408763
Ивановская область,Ивановская область,2011,102800.0,64.92699999999999,4.8633924,632.6417302319701,14.13506,340.87181610691715,276.7919434104167,4.9583592,635.5142698889887,16.29301,332.7485344546781
Ивановская область,Ивановская область,2012,124700.0,63.465,4.4383397,838.1934018025936,14.4374,440.1807934902084,257.19331241174484,4.8633924,632.6417302319701,14.13506,340.87181610691715
Ивановская область,Ивановская область,2013,86600.0,64.616,5.427077,742.3506200679591,14.167846,420.0287031932616,289.11968346615913,4.4383397,838.1934018025936,14.4374,440.1807934902084
Ивановская область,Ивановская область,2014,131100.0,62.16199999999999,5.5845714,581.1421019405547,14.436515,335.90945448069505,206.3370671523289,5.427077,742.3506200679591,14.167846,420.0287031932616
Ивановская область,Ивановская область,2015,142200.0,64.133,5.867376,636.8334997296333,13.877994,390.80371413566695,180.03133933057248,5.5845714,581.1421019405547,14.436515,335.90945448069505
Ивановская область,Ивановская область,2016,126300.0,66.07300000000001,5.4366803,756.0803378152176,14.767806,420.06152888788307,285.6634633947426,5.867376,636.8334997296333,13.877994,390.80371413566695
Ивановская область,Ивановская область,2017,129200.0,64.341,4.8538117,799.499596712287,12.507935,427.34739466183623,263.2273375823464,5.4366803,756.0803378152176,14.767806,420.06152888788307
Ивановская область,Ивановская область,2018,113800.0,62.028,4.9889193,582.1586045051964,14.856255,330.3017792975399,268.96650133737376,4.8538117,799.499596712287,12.507935,427.34739466183623
Ивановская область,Ивановская область,2019,116500.0,60.633,5.9782577,726.5273980718263,13.391204,367.2480022464,227.3883605476836,4.9889193,582.1586045051964,14.856255,330.3017792975399
Ивановская область,Ивановская область,2020,149000.0,62.212,6.5450625,628.5242052440913,13.540714,357.10527996496415,258.6351952364747,5.9782577,726.5273980718263,13.391204,367.2480022464
Ивановская область,Ивановская область,2021,105400.0,63.908,5.0171266,739.3504603014865,15.181973,377.96078819708083,232.5263164108908,6.5450625,628.5242052440913,13.540714,357.10527996496415
Ивановская область,Ивановская область,2022,137600.0,68.4221,5.4072094,466.1901931439487,13.95741,259.0244882802728,259.94579972566015,5.0171266,739.3504603014865,15.181973,377.96078819708083
Ивановская область,Ивановская область,2023,192300.0,67.50999,5.69589,370.6883192119464,14.607124,146.67367778798223,146.471327846151,5.4072094,466.1901931439487,13.95741,259.0244882802728
